INDICATOR_ID,INDICATOR_SHORT_NAME,Location Treatment Desc,Reporting Date,Target_Breach,Peer Average By Month,Rate Calculation By Month,Target
16,Cancer 31 Day Waiting Times,NHS Orkney,01/06/2017 00:00,TRUE,0.87,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/07/2017 00:00,TRUE,0.70,0.72,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/08/2017 00:00,TRUE,0.70,0.87,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/09/2017 00:00,TRUE,0.74,1.00,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/10/2017 00:00,TRUE,0.60,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/11/2017 00:00,TRUE,0.94,0.88,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/12/2017 00:00,TRUE,0.72,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/01/2018 00:00,TRUE,0.87,0.74,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/02/2018 00:00,TRUE,0.75,0.75,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/03/2018 00:00,TRUE,0.68,0.79,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/04/2018 00:00,TRUE,0.67,0.67,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/05/2018 00:00,TRUE,0.86,0.65,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/06/2018 00:00,FALSE,0.97,0.86,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/07/2018 00:00,TRUE,0.87,0.83,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/08/2018 00:00,TRUE,0.63,0.95,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/09/2018 00:00,TRUE,0.62,0.65,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/10/2018 00:00,TRUE,0.90,0.65,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/11/2018 00:00,FALSE,0.95,0.92,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/12/2018 00:00,TRUE,0.85,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/10/2017 00:00,TRUE,0.88,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/11/2017 00:00,TRUE,0.72,0.85,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/12/2017 00:00,TRUE,0.63,0.89,0.95
4,18 weeks CAMH Services Treatment,NHS Orkney,01/01/2017 00:00,TRUE,0.73,0.98,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/02/2017 00:00,TRUE,0.80,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/03/2017 00:00,TRUE,0.65,0.88,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/04/2017 00:00,TRUE,0.78,0.60,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/05/2017 00:00,TRUE,0.86,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/06/2017 00:00,TRUE,0.74,0.93,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/07/2017 00:00,TRUE,0.89,1.00,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/08/2017 00:00,FALSE,0.91,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/09/2017 00:00,TRUE,0.79,0.67,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/10/2017 00:00,TRUE,0.71,0.95,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/11/2017 00:00,FALSE,0.91,0.83,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/12/2017 00:00,TRUE,0.88,0.77,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/01/2018 00:00,TRUE,0.61,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/02/2018 00:00,TRUE,0.61,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/03/2018 00:00,TRUE,0.71,0.74,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/04/2018 00:00,FALSE,0.98,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/05/2018 00:00,TRUE,0.89,0.94,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/06/2018 00:00,TRUE,0.81,0.92,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/07/2018 00:00,TRUE,0.84,0.96,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/08/2018 00:00,FALSE,0.94,0.89,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/09/2018 00:00,TRUE,0.70,0.74,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/10/2018 00:00,FALSE,0.97,0.88,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/11/2018 00:00,FALSE,0.90,0.74,0.9
4,18 weeks CAMH Services Treatment,NHS Orkney,01/12/2018 00:00,TRUE,0.73,0.69,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/01/2017 00:00,TRUE,0.66,0.80,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/02/2017 00:00,TRUE,0.70,0.71,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/03/2017 00:00,TRUE,0.72,0.82,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/04/2017 00:00,TRUE,0.67,0.85,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/05/2017 00:00,TRUE,0.76,0.61,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/06/2017 00:00,TRUE,0.72,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/07/2017 00:00,TRUE,0.70,0.77,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/08/2017 00:00,TRUE,0.71,0.81,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/09/2017 00:00,FALSE,0.94,0.86,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/10/2017 00:00,TRUE,0.88,0.73,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/11/2017 00:00,TRUE,0.88,0.69,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/12/2017 00:00,TRUE,0.81,0.62,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/01/2018 00:00,TRUE,0.71,0.77,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/02/2018 00:00,TRUE,0.80,0.72,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/03/2018 00:00,TRUE,0.89,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/04/2018 00:00,TRUE,0.68,0.67,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/05/2018 00:00,TRUE,0.86,0.69,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/06/2018 00:00,FALSE,0.93,0.69,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/07/2018 00:00,TRUE,0.78,0.82,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/08/2018 00:00,TRUE,0.65,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/09/2018 00:00,TRUE,0.65,0.91,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/10/2018 00:00,TRUE,0.85,0.96,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/11/2018 00:00,FALSE,0.96,0.70,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Orkney,01/12/2018 00:00,TRUE,0.83,0.62,0.9
9,A&E - 4 hour target,NHS Orkney,01/10/2018 00:00,TRUE,0.79,0.75,0.95
9,A&E - 4 hour target,NHS Orkney,01/11/2018 00:00,TRUE,0.72,0.87,0.95
9,A&E - 4 hour target,NHS Orkney,01/12/2018 00:00,TRUE,0.64,0.67,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/10/2018 00:00,TRUE,0.66,0.90,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/11/2018 00:00,TRUE,0.83,0.81,0.95
16,Cancer 31 Day Waiting Times,NHS Orkney,01/12/2018 00:00,TRUE,0.67,0.63,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/01/2017 00:00,TRUE,0.63,0.99,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/02/2017 00:00,TRUE,0.79,0.98,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/03/2017 00:00,TRUE,0.87,0.74,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/04/2017 00:00,TRUE,0.68,0.72,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/05/2017 00:00,FALSE,0.96,0.87,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/06/2017 00:00,TRUE,0.60,0.63,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/07/2017 00:00,TRUE,0.63,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/08/2017 00:00,TRUE,0.65,0.74,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/09/2017 00:00,TRUE,0.76,0.86,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/10/2017 00:00,TRUE,0.77,0.60,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/11/2017 00:00,TRUE,0.61,0.99,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/12/2017 00:00,TRUE,0.70,0.73,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/01/2018 00:00,TRUE,0.93,0.63,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/02/2018 00:00,TRUE,0.71,0.81,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/03/2018 00:00,FALSE,0.98,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/04/2018 00:00,TRUE,0.65,0.75,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/05/2018 00:00,TRUE,0.60,0.64,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/06/2018 00:00,TRUE,0.89,0.86,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/07/2018 00:00,TRUE,0.65,0.67,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/08/2018 00:00,TRUE,0.65,0.91,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/09/2018 00:00,FALSE,0.99,0.72,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/10/2018 00:00,TRUE,0.66,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/11/2018 00:00,TRUE,0.79,0.69,0.95
17,Cancer 62 Day Waiting Times,NHS Orkney,01/12/2018 00:00,TRUE,0.69,0.75,0.95
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/01/2017 00:00,TRUE,0.60,0.83,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/02/2017 00:00,TRUE,0.64,0.68,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/03/2017 00:00,TRUE,0.69,0.70,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/04/2017 00:00,TRUE,0.97,0.83,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/05/2017 00:00,TRUE,0.84,0.73,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/06/2017 00:00,TRUE,0.74,0.75,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/07/2017 00:00,TRUE,0.61,0.71,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/08/2017 00:00,TRUE,0.75,0.94,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/09/2017 00:00,FALSE,1.00,0.76,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/10/2017 00:00,TRUE,0.84,1.00,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/11/2017 00:00,TRUE,0.97,0.85,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/12/2017 00:00,TRUE,0.82,0.64,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/01/2018 00:00,TRUE,0.99,0.90,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/02/2018 00:00,TRUE,0.76,0.74,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/03/2018 00:00,TRUE,0.74,0.69,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/04/2018 00:00,TRUE,0.87,0.83,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/05/2018 00:00,TRUE,0.69,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/06/2018 00:00,TRUE,0.62,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/07/2018 00:00,TRUE,0.66,0.79,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/08/2018 00:00,TRUE,0.78,0.85,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/09/2018 00:00,TRUE,0.96,0.91,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/10/2018 00:00,FALSE,1.00,0.85,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/11/2018 00:00,TRUE,0.72,0.88,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Orkney,01/12/2018 00:00,TRUE,0.87,0.66,1
4,18 weeks CAMH Services Treatment,NHS Shetland,01/01/2017 00:00,FALSE,0.97,0.98,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/02/2017 00:00,TRUE,0.73,0.78,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/03/2017 00:00,FALSE,0.96,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/04/2017 00:00,FALSE,0.90,0.82,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/05/2017 00:00,TRUE,0.63,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/06/2017 00:00,FALSE,1.00,0.88,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/07/2017 00:00,TRUE,0.69,0.95,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/08/2017 00:00,TRUE,0.82,0.77,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/09/2017 00:00,TRUE,0.80,0.90,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/10/2017 00:00,FALSE,0.95,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/11/2017 00:00,TRUE,0.77,0.78,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/12/2017 00:00,FALSE,1.00,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/01/2018 00:00,FALSE,0.95,0.61,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/02/2018 00:00,TRUE,0.69,0.67,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/03/2018 00:00,TRUE,0.82,0.68,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/04/2018 00:00,TRUE,0.81,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/05/2018 00:00,TRUE,0.89,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/06/2018 00:00,FALSE,0.92,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/07/2018 00:00,TRUE,0.89,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/08/2018 00:00,TRUE,0.82,0.75,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/09/2018 00:00,TRUE,0.84,1.00,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/10/2018 00:00,FALSE,1.00,0.77,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/11/2018 00:00,FALSE,0.91,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/12/2018 00:00,TRUE,0.81,0.84,0.9
9,A&E - 4 hour target,NHS Shetland,01/01/2017 00:00,TRUE,0.93,0.98,0.95
9,A&E - 4 hour target,NHS Shetland,01/02/2017 00:00,TRUE,0.69,0.62,0.95
9,A&E - 4 hour target,NHS Shetland,01/03/2017 00:00,TRUE,0.90,0.71,0.95
9,A&E - 4 hour target,NHS Shetland,01/04/2017 00:00,TRUE,0.74,0.76,0.95
9,A&E - 4 hour target,NHS Shetland,01/05/2017 00:00,TRUE,0.60,0.94,0.95
9,A&E - 4 hour target,NHS Shetland,01/06/2017 00:00,TRUE,0.74,0.82,0.95
9,A&E - 4 hour target,NHS Shetland,01/07/2017 00:00,TRUE,0.87,0.80,0.95
9,A&E - 4 hour target,NHS Shetland,01/08/2017 00:00,TRUE,0.70,0.68,0.95
9,A&E - 4 hour target,NHS Shetland,01/09/2017 00:00,TRUE,0.79,0.87,0.95
9,A&E - 4 hour target,NHS Shetland,01/10/2017 00:00,TRUE,0.90,0.99,0.95
9,A&E - 4 hour target,NHS Shetland,01/11/2017 00:00,TRUE,0.93,0.96,0.95
9,A&E - 4 hour target,NHS Shetland,01/12/2017 00:00,TRUE,0.89,0.62,0.95
9,A&E - 4 hour target,NHS Shetland,01/01/2018 00:00,FALSE,0.99,0.90,0.95
9,A&E - 4 hour target,NHS Shetland,01/02/2018 00:00,TRUE,0.93,0.60,0.95
9,A&E - 4 hour target,NHS Shetland,01/03/2018 00:00,TRUE,0.68,0.86,0.95
9,A&E - 4 hour target,NHS Shetland,01/04/2018 00:00,TRUE,0.79,0.87,0.95
9,A&E - 4 hour target,NHS Shetland,01/05/2018 00:00,TRUE,0.94,0.62,0.95
9,A&E - 4 hour target,NHS Shetland,01/06/2018 00:00,TRUE,0.84,0.85,0.95
9,A&E - 4 hour target,NHS Shetland,01/07/2018 00:00,TRUE,0.62,0.77,0.95
9,A&E - 4 hour target,NHS Shetland,01/08/2018 00:00,TRUE,0.78,0.91,0.95
9,A&E - 4 hour target,NHS Shetland,01/09/2018 00:00,TRUE,0.70,0.79,0.95
9,A&E - 4 hour target,NHS Shetland,01/10/2018 00:00,TRUE,0.83,0.65,0.95
9,A&E - 4 hour target,NHS Shetland,01/11/2018 00:00,TRUE,0.91,0.85,0.95
9,A&E - 4 hour target,NHS Shetland,01/12/2018 00:00,FALSE,0.98,0.93,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/01/2017 00:00,TRUE,0.88,0.82,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/02/2017 00:00,FALSE,0.98,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/03/2017 00:00,FALSE,0.99,0.70,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/04/2017 00:00,TRUE,0.90,0.68,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/05/2017 00:00,TRUE,0.90,0.80,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/06/2017 00:00,TRUE,0.84,0.61,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/07/2017 00:00,TRUE,0.70,0.65,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/08/2017 00:00,TRUE,0.61,0.76,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/09/2017 00:00,TRUE,0.77,0.88,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/10/2017 00:00,TRUE,0.62,0.61,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/11/2017 00:00,TRUE,0.70,0.62,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/12/2017 00:00,FALSE,0.95,0.74,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/01/2018 00:00,TRUE,0.66,0.80,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/02/2018 00:00,TRUE,0.85,0.84,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/03/2018 00:00,TRUE,0.76,0.87,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/04/2018 00:00,TRUE,0.90,0.83,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/05/2018 00:00,TRUE,0.67,0.93,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/06/2018 00:00,TRUE,0.71,0.98,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/07/2018 00:00,TRUE,0.70,0.61,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/08/2018 00:00,TRUE,0.60,0.62,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/09/2018 00:00,TRUE,0.61,0.91,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/10/2018 00:00,TRUE,0.78,0.97,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/11/2018 00:00,TRUE,0.71,0.87,0.95
16,Cancer 31 Day Waiting Times,NHS Shetland,01/12/2018 00:00,TRUE,0.93,0.78,0.95
17,Cancer 62 Day Waiting Times,NHS Shetland,01/01/2018 00:00,TRUE,0.94,0.87,0.95
17,Cancer 62 Day Waiting Times,NHS Shetland,01/02/2018 00:00,TRUE,0.68,0.96,0.95
17,Cancer 62 Day Waiting Times,NHS Shetland,01/03/2018 00:00,TRUE,0.82,0.79,0.95
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Shetland,01/10/2017 00:00,TRUE,0.80,0.98,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Shetland,01/11/2017 00:00,TRUE,0.91,0.92,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Shetland,01/12/2017 00:00,FALSE,1.00,0.79,1
4,18 weeks CAMH Services Treatment,NHS Shetland,01/01/2017 00:00,TRUE,0.65,0.69,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/02/2017 00:00,TRUE,0.73,0.72,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/03/2017 00:00,TRUE,0.84,0.75,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/07/2017 00:00,FALSE,0.90,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/08/2017 00:00,TRUE,0.87,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Shetland,01/09/2017 00:00,TRUE,0.77,0.86,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/01/2017 00:00,FALSE,0.94,0.71,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/02/2017 00:00,TRUE,0.74,0.82,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/03/2017 00:00,TRUE,0.70,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/04/2017 00:00,TRUE,0.69,0.81,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/05/2017 00:00,FALSE,0.94,0.61,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/06/2017 00:00,FALSE,0.98,0.66,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/07/2017 00:00,FALSE,0.97,0.73,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/08/2017 00:00,TRUE,0.84,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/09/2017 00:00,FALSE,0.97,0.90,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/10/2017 00:00,TRUE,0.73,0.84,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/11/2017 00:00,TRUE,0.68,0.84,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/12/2017 00:00,FALSE,0.91,0.90,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/01/2018 00:00,TRUE,0.80,0.66,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/02/2018 00:00,TRUE,0.73,0.78,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/03/2018 00:00,TRUE,0.84,0.83,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/04/2018 00:00,TRUE,0.88,0.73,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/05/2018 00:00,TRUE,0.73,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/06/2018 00:00,TRUE,0.82,0.69,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/07/2018 00:00,TRUE,0.77,0.70,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/08/2018 00:00,TRUE,0.79,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/09/2018 00:00,TRUE,0.78,0.97,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/10/2018 00:00,FALSE,0.90,0.90,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/11/2018 00:00,FALSE,0.93,0.62,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Shetland,01/12/2018 00:00,TRUE,0.87,0.80,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/01/2017 00:00,TRUE,0.78,0.61,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/02/2017 00:00,TRUE,0.62,0.74,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/03/2017 00:00,TRUE,0.68,0.84,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/04/2017 00:00,TRUE,0.80,0.62,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/05/2017 00:00,TRUE,0.72,0.67,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/06/2017 00:00,FALSE,0.98,0.74,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/07/2017 00:00,TRUE,0.64,0.86,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/08/2017 00:00,TRUE,0.78,0.69,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/09/2017 00:00,TRUE,0.76,0.90,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/10/2017 00:00,TRUE,0.64,0.65,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/11/2017 00:00,FALSE,0.93,0.84,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/12/2017 00:00,FALSE,1.00,0.86,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/01/2018 00:00,TRUE,0.87,0.86,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/02/2018 00:00,TRUE,0.69,0.92,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/03/2018 00:00,TRUE,0.74,1.00,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/04/2018 00:00,TRUE,0.74,0.95,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/05/2018 00:00,FALSE,0.96,0.81,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/06/2018 00:00,TRUE,0.65,0.91,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/07/2018 00:00,TRUE,0.84,0.66,0.9
7,18 weeks Referral to Treatment,NHS Shetland,01/08/2018 00:00,FALSE,0.98,0.65,0.9
